date,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2024-06-02,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-03,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-04,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-05,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-06,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-07,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-08,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-09,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-10,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-11,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-12,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-13,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-14,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-15,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-16,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-17,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-18,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-19,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-20,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-21,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-22,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-23,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-24,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-25,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-26,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-27,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-28,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-29,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-06-30,,68504.0,314.175,,4.1,5.33,592999.0,4.31
2024-07-01,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-02,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-03,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-04,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-05,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-06,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-07,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-08,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-09,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-10,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-11,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-12,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-13,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-14,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-15,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-16,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-17,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-18,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-19,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-20,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-21,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-22,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-23,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-24,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-25,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-26,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-27,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-28,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-29,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-30,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-07-31,,68926.0,314.54,,4.2,5.33,618432.0,4.25
2024-08-01,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-02,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-03,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-04,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-05,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-06,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-07,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-08,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-09,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-10,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-11,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-12,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-13,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-14,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-15,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-16,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-17,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-18,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-19,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-20,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-21,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-22,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-23,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-24,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-25,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-26,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-27,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-28,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-29,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-30,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-08-31,,68926.0,314.796,,4.2,5.33,622421.0,3.87
2024-09-01,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-02,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-03,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-04,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-05,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-06,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-07,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-08,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-09,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-10,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-11,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-12,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-13,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-14,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-15,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-16,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-17,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-18,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-19,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-20,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-21,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-22,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-23,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-24,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-25,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-26,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-27,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-28,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-29,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-09-30,,68926.0,315.301,,4.1,5.13,579083.0,3.72
2024-10-01,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-02,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-03,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-04,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-05,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-06,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-07,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-08,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-09,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-10,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-11,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-12,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-13,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-14,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-15,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-16,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-17,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-18,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-19,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-20,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-21,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-22,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-23,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-24,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-25,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-26,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-27,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-28,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-29,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-30,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-10-31,,69136.0,315.664,,4.1,4.83,622738.0,4.1
2024-11-01,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-02,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-03,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-04,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-05,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-06,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-07,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-08,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-09,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-10,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-11,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-12,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-13,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-14,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-15,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-16,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-17,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-18,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-19,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-20,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-21,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-22,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-23,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-24,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-25,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-26,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-27,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-28,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-29,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-11-30,,69136.0,315.493,,4.2,4.64,630399.0,4.36
2024-12-01,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-02,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-03,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-04,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-05,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-06,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-07,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-08,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-09,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-10,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-11,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-12,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-13,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-14,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-15,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-16,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-17,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-18,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-19,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-20,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-21,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-22,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-23,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-24,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-25,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-26,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-27,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-28,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-29,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-30,,69136.0,315.605,,4.1,4.48,691312.0,4.39
2024-12-31,,69136.0,315.605,,4.1,4.48,691312.0,4.39
